gender,age,category,quantity,price
Male,48,Clothing,5,1500.4
Female,35,Food & Beverage,3,15.69
Female,40,Books,3,45.45
Male,21,Cosmetics,3,121.98
Female,37,Books,4,60.6
Female,51,Food & Beverage,1,5.23
Female,39,Shoes,5,3000.85
Male,33,Clothing,2,600.16
Female,31,Clothing,2,600.16
Female,60,Souvenir,1,11.73
Female,40,Food & Beverage,3,15.69
Female,67,Shoes,5,3000.85
Male,19,Souvenir,1,11.73
Male,54,Toys,2,71.68
Male,48,Clothing,3,900.24
Male,66,Food & Beverage,4,20.92
Male,28,Cosmetics,4,162.64
Female,43,Shoes,2,1200.34
Female,26,Clothing,4,1200.32
Female,31,Food & Beverage,3,15.69
Male,38,Clothing,2,600.16
Female,28,Clothing,1,300.08
Female,53,Souvenir,5,58.65
Female,28,Cosmetics,4,162.64
Male,42,Cosmetics,3,121.98
Male,46,Clothing,2,600.16
Female,25,Clothing,3,900.24
Female,20,Toys,4,143.36
Male,47,Shoes,1,600.17
Male,42,Clothing,2,600.16
Male,50,Shoes,3,1800.51
Female,47,Technology,3,3150
Male,28,Clothing,4,1200.32
Female,28,Cosmetics,3,121.98
Female,55,Food & Beverage,2,10.46
Female,59,Toys,5,179.2
Female,67,Clothing,3,900.24
Female,40,Clothing,2,600.16
Female,39,Shoes,5,3000.85
Female,58,Technology,3,3150
Female,59,Shoes,1,600.17
Female,39,Technology,4,4200
Male,50,Books,1,15.15
Female,37,Food & Beverage,1,5.23
Female,21,Toys,3,107.52
Female,44,Food & Beverage,3,15.69
Male,65,Toys,2,71.68
Female,25,Shoes,5,3000.85
Male,59,Clothing,5,1500.4
Male,19,Food & Beverage,5,26.15
Female,23,Cosmetics,4,162.64
Female,40,Cosmetics,4,162.64
Male,44,Food & Beverage,4,20.92
Female,52,Toys,1,35.84
Male,23,Clothing,4,1200.32
Female,66,Clothing,4,1200.32
Female,20,Toys,2,71.68
Male,48,Clothing,2,600.16
Female,61,Books,1,15.15
Female,32,Cosmetics,5,203.3
Female,35,Shoes,1,600.17
Female,60,Cosmetics,4,162.64
Female,66,Souvenir,1,11.73
Male,47,Clothing,2,600.16
Female,41,Books,1,15.15
Female,44,Toys,5,179.2
Female,58,Cosmetics,5,203.3
Male,27,Clothing,1,300.08
Male,60,Clothing,4,1200.32
Female,68,Clothing,2,600.16
Male,57,Shoes,3,1800.51
Male,33,Cosmetics,3,121.98
Female,49,Food & Beverage,2,10.46
Female,39,Shoes,5,3000.85
Female,34,Technology,3,3150
Female,23,Toys,4,143.36
Female,30,Food & Beverage,5,26.15
Male,43,Clothing,2,600.16
Female,69,Cosmetics,2,81.32
Male,44,Shoes,2,1200.34
Male,52,Technology,1,1050
Male,18,Clothing,1,300.08
Female,63,Clothing,5,1500.4
Female,67,Cosmetics,5,203.3
Male,34,Toys,3,107.52
Female,24,Clothing,5,1500.4
Female,51,Food & Beverage,2,10.46
Male,31,Toys,2,71.68
Male,53,Toys,5,179.2
Female,38,Cosmetics,3,121.98
Female,39,Technology,5,5250
Male,23,Clothing,2,600.16
Female,39,Cosmetics,3,121.98
Female,33,Clothing,1,300.08
Male,43,Clothing,4,1200.32
Female,65,Toys,5,179.2
Male,49,Food & Beverage,1,5.23
Female,53,Clothing,3,900.24
Male,67,Books,2,30.3
Female,61,Shoes,1,600.17
Male,29,Cosmetics,4,162.64
Female,37,Clothing,5,1500.4
Female,50,Food & Beverage,3,15.69
Male,33,Toys,5,179.2
Male,27,Clothing,2,600.16
Male,39,Clothing,3,900.24
Male,32,Clothing,5,1500.4
Male,30,Food & Beverage,5,26.15
Female,29,Clothing,4,1200.32
Male,35,Toys,3,107.52
Male,50,Food & Beverage,3,15.69
Male,29,Clothing,3,900.24
Male,56,Shoes,3,1800.51
Female,65,Clothing,4,1200.32
Female,68,Clothing,3,900.24
Female,46,Clothing,1,300.08
Female,26,Clothing,3,900.24
Female,45,Clothing,5,1500.4
Male,39,Cosmetics,3,121.98
Female,45,Clothing,5,1500.4
Female,29,Clothing,1,300.08
Male,26,Clothing,2,600.16
Female,27,Technology,4,4200
Female,39,Food & Beverage,1,5.23
Female,25,Shoes,1,600.17
Female,29,Clothing,5,1500.4
Female,31,Cosmetics,1,40.66
Female,31,Souvenir,5,58.65
Male,62,Souvenir,4,46.92
Female,49,Books,3,45.45
Female,31,Cosmetics,5,203.3
Female,32,Food & Beverage,5,26.15
Male,47,Souvenir,2,23.46
Female,53,Toys,2,71.68
Female,51,Food & Beverage,5,26.15
Male,64,Food & Beverage,2,10.46
Male,44,Clothing,4,1200.32
Female,46,Clothing,2,600.16
Female,36,Clothing,5,1500.4
Female,43,Shoes,3,1800.51
Male,36,Clothing,3,900.24
Male,23,Food & Beverage,1,5.23
Male,25,Shoes,2,1200.34
Female,35,Shoes,2,1200.34
Male,19,Food & Beverage,5,26.15
Male,40,Clothing,2,600.16
Male,19,Souvenir,2,23.46
Female,60,Shoes,1,600.17
Female,42,Cosmetics,5,203.3
Male,44,Clothing,1,300.08
Male,60,Clothing,5,1500.4
Male,52,Clothing,2,600.16
Female,28,Cosmetics,4,162.64
Female,18,Food & Beverage,2,10.46
Female,47,Toys,5,179.2
Female,38,Clothing,3,900.24
Female,51,Cosmetics,1,40.66
Female,66,Food & Beverage,1,5.23
Female,21,Shoes,5,3000.85
Male,21,Clothing,2,600.16
Female,18,Shoes,5,3000.85
Male,54,Clothing,3,900.24
Female,41,Food & Beverage,5,26.15
Male,48,Clothing,3,900.24
Male,33,Toys,1,35.84
Male,34,Food & Beverage,4,20.92
Female,37,Clothing,1,300.08
Male,57,Cosmetics,4,162.64
Female,43,Shoes,5,3000.85
Female,39,Clothing,5,1500.4
Male,48,Clothing,4,1200.32
Female,33,Clothing,4,1200.32
Female,46,Clothing,3,900.24
Female,57,Food & Beverage,3,15.69
Female,62,Books,5,75.75
Male,66,Clothing,5,1500.4
Male,27,Cosmetics,3,121.98
Female,58,Cosmetics,5,203.3
Female,21,Cosmetics,1,40.66
Female,31,Souvenir,1,11.73
Female,24,Shoes,5,3000.85
Female,39,Cosmetics,1,40.66
Female,35,Clothing,4,1200.32
Male,28,Shoes,3,1800.51
Female,44,Toys,5,179.2
Female,35,Shoes,1,600.17
Male,47,Food & Beverage,3,15.69
Male,65,Clothing,3,900.24
Female,50,Technology,5,5250
Female,21,Toys,1,35.84
Female,25,Clothing,4,1200.32
Male,30,Toys,1,35.84
Male,66,Shoes,4,2400.68
Female,32,Shoes,4,2400.68
Male,25,Cosmetics,3,121.98
Female,46,Clothing,3,900.24
Male,56,Cosmetics,5,203.3
Female,67,Cosmetics,1,40.66
Female,24,Clothing,3,900.24
Female,57,Souvenir,1,11.73
Male,29,Food & Beverage,4,20.92
Male,49,Books,2,30.3
Female,44,Clothing,3,900.24
Female,46,Clothing,4,1200.32
Male,69,Clothing,4,1200.32
Female,48,Souvenir,4,46.92
Female,68,Food & Beverage,3,15.69
Male,56,Shoes,3,1800.51
Female,61,Clothing,2,600.16
Female,59,Books,1,15.15
Female,34,Toys,5,179.2
Female,56,Shoes,2,1200.34
Female,55,Souvenir,5,58.65
Male,43,Toys,5,179.2
Female,45,Food & Beverage,5,26.15
Female,53,Food & Beverage,2,10.46
Female,47,Toys,5,179.2
Female,22,Clothing,4,1200.32
Female,36,Shoes,3,1800.51
Female,19,Clothing,5,1500.4
Female,25,Clothing,3,900.24
Male,20,Food & Beverage,1,5.23
Female,31,Food & Beverage,4,20.92
Male,41,Clothing,4,1200.32
Male,27,Clothing,5,1500.4
Male,47,Clothing,1,300.08
Female,61,Souvenir,1,11.73
Female,23,Clothing,3,900.24
Female,32,Cosmetics,1,40.66
Female,40,Books,5,75.75
Female,35,Clothing,3,900.24
Female,37,Technology,5,5250
Female,52,Food & Beverage,2,10.46
Female,43,Clothing,3,900.24
Female,60,Cosmetics,3,121.98
Male,65,Clothing,1,300.08
Female,53,Toys,2,71.68
Male,58,Cosmetics,1,40.66
Female,68,Clothing,3,900.24
Male,47,Clothing,4,1200.32
Male,26,Shoes,3,1800.51
Female,25,Food & Beverage,1,5.23
Female,56,Clothing,1,300.08
Female,50,Toys,2,71.68
Male,19,Clothing,1,300.08
Male,56,Clothing,3,900.24
Male,51,Cosmetics,1,40.66
Male,37,Books,5,75.75
Female,26,Clothing,3,900.24
Female,33,Clothing,1,300.08
Female,60,Clothing,5,1500.4
Female,37,Souvenir,2,23.46
Male,61,Food & Beverage,5,26.15
Female,50,Food & Beverage,3,15.69
Female,25,Clothing,3,900.24
Male,47,Cosmetics,4,162.64
Female,57,Clothing,2,600.16
Male,36,Books,3,45.45
Male,43,Clothing,5,1500.4
Male,40,Clothing,1,300.08
Female,32,Cosmetics,2,81.32
Female,32,Shoes,4,2400.68
Female,69,Clothing,2,600.16
Male,63,Clothing,4,1200.32
Female,39,Clothing,3,900.24
Female,18,Toys,3,107.52
Female,24,Food & Beverage,5,26.15
Female,42,Clothing,5,1500.4
Male,54,Clothing,4,1200.32
Female,48,Clothing,5,1500.4
Female,34,Clothing,2,600.16
Female,68,Clothing,2,600.16
Female,55,Food & Beverage,2,10.46
Male,67,Toys,4,143.36
Female,60,Food & Beverage,1,5.23
Male,61,Toys,1,35.84
Male,46,Cosmetics,5,203.3
Female,34,Food & Beverage,5,26.15
Male,42,Food & Beverage,5,26.15
Male,24,Books,3,45.45
Male,69,Clothing,1,300.08
Female,44,Technology,2,2100
Female,55,Food & Beverage,5,26.15
Female,60,Cosmetics,3,121.98
Female,28,Clothing,3,900.24
Female,39,Toys,3,107.52
Female,28,Clothing,2,600.16
Female,64,Cosmetics,4,162.64
Male,60,Food & Beverage,4,20.92
Male,48,Clothing,4,1200.32
Male,36,Shoes,2,1200.34
Female,30,Food & Beverage,3,15.69
Male,59,Clothing,1,300.08
Male,30,Toys,2,71.68
Female,43,Clothing,3,900.24
Female,52,Clothing,3,900.24
Female,37,Clothing,3,900.24
Male,50,Clothing,2,600.16
Female,67,Food & Beverage,4,20.92
Female,29,Cosmetics,3,121.98
Male,29,Souvenir,1,11.73
Male,57,Food & Beverage,2,10.46
Male,45,Technology,5,5250
Female,47,Clothing,3,900.24
Male,51,Shoes,3,1800.51
Female,58,Technology,4,4200
Male,38,Food & Beverage,4,20.92
Female,52,Souvenir,3,35.19
Male,31,Toys,4,143.36
Female,20,Clothing,5,1500.4
Male,61,Toys,3,107.52
Male,67,Clothing,1,300.08
Female,53,Clothing,3,900.24
Male,67,Technology,5,5250
Male,27,Clothing,5,1500.4
Female,54,Clothing,3,900.24
Male,61,Clothing,5,1500.4
Female,21,Clothing,2,600.16
Male,39,Food & Beverage,5,26.15
Female,27,Shoes,2,1200.34
Male,69,Technology,3,3150
Female,32,Souvenir,1,11.73
Male,56,Cosmetics,2,81.32
Female,33,Shoes,1,600.17
Male,65,Shoes,1,600.17
Male,35,Clothing,4,1200.32
Female,34,Cosmetics,3,121.98
Male,33,Clothing,3,900.24
Male,52,Clothing,2,600.16
Female,40,Clothing,3,900.24
Female,48,Clothing,2,600.16
Female,24,Clothing,1,300.08
Female,48,Shoes,2,1200.34
Female,58,Cosmetics,4,162.64
Male,24,Clothing,4,1200.32
Female,40,Clothing,5,1500.4
Male,26,Souvenir,3,35.19
Female,69,Shoes,2,1200.34
Female,32,Technology,2,2100
Female,23,Clothing,5,1500.4
Female,22,Clothing,2,600.16
Female,54,Clothing,4,1200.32
Female,68,Clothing,5,1500.4
Male,63,Books,5,75.75
Female,56,Shoes,3,1800.51
Male,22,Toys,4,143.36
Male,27,Clothing,4,1200.32
Male,62,Souvenir,4,46.92
Female,25,Cosmetics,2,81.32
Male,41,Souvenir,5,58.65
Male,63,Souvenir,3,35.19
Male,52,Toys,4,143.36
Female,59,Books,1,15.15
Female,56,Clothing,1,300.08
Female,54,Clothing,5,1500.4
Male,20,Cosmetics,3,121.98
Male,56,Clothing,3,900.24
Female,30,Clothing,3,900.24
Female,19,Toys,1,35.84
Female,55,Books,2,30.3
Female,37,Food & Beverage,5,26.15
Female,62,Toys,1,35.84
Male,29,Shoes,5,3000.85
Male,56,Shoes,5,3000.85
Female,62,Food & Beverage,4,20.92
Female,61,Food & Beverage,3,15.69
Female,64,Clothing,3,900.24
Female,21,Souvenir,4,46.92
Male,25,Clothing,5,1500.4
Female,27,Food & Beverage,4,20.92
Female,35,Food & Beverage,5,26.15
Female,34,Toys,2,71.68
Male,57,Technology,5,5250
Female,26,Clothing,2,600.16
Male,54,Toys,1,35.84
Female,50,Clothing,4,1200.32
Female,42,Clothing,2,600.16
Male,57,Shoes,3,1800.51
Female,23,Toys,3,107.52
Female,46,Clothing,3,900.24
Female,60,Clothing,3,900.24
Male,65,Clothing,4,1200.32
Female,32,Food & Beverage,1,5.23
Female,27,Technology,1,1050
Male,63,Toys,1,35.84
Female,47,Food & Beverage,4,20.92
Female,43,Books,4,60.6
Male,68,Food & Beverage,1,5.23
Male,59,Clothing,4,1200.32
Female,24,Toys,2,71.68
Male,32,Toys,5,179.2
Male,19,Clothing,1,300.08
Female,21,Food & Beverage,4,20.92
Female,26,Clothing,3,900.24
Male,54,Toys,4,143.36
Female,45,Clothing,3,900.24
Female,37,Toys,5,179.2
Female,51,Cosmetics,1,40.66
Female,69,Clothing,5,1500.4
Female,42,Shoes,5,3000.85
Male,32,Cosmetics,1,40.66
Female,59,Clothing,5,1500.4
Male,42,Cosmetics,1,40.66
Male,22,Souvenir,1,11.73
Male,30,Toys,5,179.2
Male,19,Clothing,3,900.24
Female,50,Food & Beverage,1,5.23
Female,45,Food & Beverage,3,15.69
Female,28,Food & Beverage,2,10.46
Female,40,Shoes,3,1800.51
Female,23,Food & Beverage,5,26.15
Male,45,Food & Beverage,2,10.46
Female,35,Food & Beverage,5,26.15
Female,24,Clothing,3,900.24
Female,65,Clothing,4,1200.32
Female,44,Clothing,4,1200.32
Female,45,Toys,4,143.36
Female,68,Clothing,5,1500.4
Male,52,Shoes,4,2400.68
Female,23,Cosmetics,4,162.64
Male,55,Cosmetics,4,162.64
Female,30,Clothing,2,600.16
Female,22,Shoes,5,3000.85
Male,31,Books,4,60.6
Female,35,Toys,4,143.36
Male,64,Clothing,2,600.16
Female,64,Clothing,2,600.16
Female,57,Clothing,3,900.24
Female,30,Clothing,3,900.24
Male,56,Clothing,1,300.08
Male,68,Toys,1,35.84
Female,40,Clothing,1,300.08
Female,68,Toys,4,143.36
Female,63,Clothing,2,600.16
Female,69,Clothing,3,900.24
Female,60,Food & Beverage,1,5.23
Male,42,Books,4,60.6
Male,27,Clothing,4,1200.32
Female,69,Food & Beverage,1,5.23
Female,25,Clothing,4,1200.32
Female,50,Clothing,2,600.16
Female,24,Shoes,4,2400.68
Female,63,Clothing,2,600.16
Female,36,Toys,1,35.84
Female,51,Clothing,1,300.08
Female,49,Clothing,3,900.24
Male,19,Toys,4,143.36
Female,65,Clothing,1,300.08
Male,27,Cosmetics,5,203.3
Female,59,Clothing,2,600.16
Male,69,Clothing,2,600.16
Female,61,Food & Beverage,4,20.92
Female,24,Clothing,3,900.24
Female,53,Books,4,60.6
Female,28,Books,3,45.45
Female,46,Shoes,1,600.17
Female,63,Clothing,3,900.24
Male,39,Souvenir,3,35.19
Female,47,Technology,3,3150
Male,53,Clothing,2,600.16
Female,29,Cosmetics,5,203.3
Female,59,Clothing,2,600.16
Female,40,Food & Beverage,4,20.92
Female,64,Clothing,1,300.08
Female,69,Cosmetics,1,40.66
Female,65,Cosmetics,2,81.32
Female,66,Clothing,4,1200.32
Female,53,Clothing,2,600.16
Female,37,Clothing,5,1500.4
Male,59,Clothing,3,900.24
Male,53,Cosmetics,5,203.3
Male,61,Food & Beverage,3,15.69
Female,45,Shoes,3,1800.51
Male,64,Food & Beverage,2,10.46
Male,66,Cosmetics,1,40.66
Female,41,Toys,2,71.68
Female,38,Clothing,5,1500.4
Female,61,Cosmetics,4,162.64
Male,66,Food & Beverage,1,5.23
Female,28,Food & Beverage,5,26.15
Female,37,Cosmetics,3,121.98
Male,44,Clothing,3,900.24
Male,25,Food & Beverage,1,5.23
Male,58,Food & Beverage,1,5.23
Male,32,Cosmetics,5,203.3
Female,21,Technology,4,4200
Female,30,Clothing,4,1200.32
Male,47,Clothing,3,900.24
Male,29,Clothing,4,1200.32
Male,26,Books,5,75.75
Female,30,Clothing,1,300.08
Female,48,Cosmetics,2,81.32
Male,26,Cosmetics,4,162.64
Female,49,Toys,1,35.84
Male,49,Clothing,1,300.08
Female,64,Food & Beverage,3,15.69
Male,65,Clothing,3,900.24
Female,48,Clothing,3,900.24
Female,41,Cosmetics,3,121.98
Female,41,Clothing,5,1500.4
Female,31,Clothing,5,1500.4
Female,21,Shoes,3,1800.51
Female,45,Clothing,2,600.16
Female,28,Shoes,1,600.17
Male,56,Clothing,2,600.16
Female,52,Toys,5,179.2
Male,39,Cosmetics,3,121.98
Female,41,Cosmetics,4,162.64
Female,29,Clothing,2,600.16
Male,55,Cosmetics,5,203.3
Female,21,Technology,4,4200
Male,37,Cosmetics,5,203.3
Male,19,Clothing,1,300.08
Female,23,Clothing,3,900.24
Male,47,Technology,2,2100
Female,53,Cosmetics,4,162.64
Female,31,Books,2,30.3
Male,25,Cosmetics,3,121.98
Female,69,Toys,3,107.52
Male,52,Toys,2,71.68
Female,21,Food & Beverage,4,20.92
Female,22,Cosmetics,4,162.64
Female,41,Food & Beverage,3,15.69
Female,34,Shoes,5,3000.85
Male,47,Food & Beverage,1,5.23
Female,21,Food & Beverage,3,15.69
Female,22,Shoes,2,1200.34
Female,43,Clothing,5,1500.4
Male,32,Clothing,1,300.08
Female,24,Books,5,75.75
Male,23,Toys,2,71.68
Female,59,Clothing,2,600.16
Female,54,Food & Beverage,4,20.92
Female,67,Clothing,2,600.16
Female,19,Food & Beverage,3,15.69
Female,28,Clothing,4,1200.32
Female,29,Clothing,5,1500.4
Female,64,Shoes,3,1800.51
Male,38,Shoes,2,1200.34
Female,19,Shoes,2,1200.34
Male,26,Food & Beverage,5,26.15
Female,58,Cosmetics,1,40.66
Female,28,Clothing,4,1200.32
Female,33,Clothing,4,1200.32
Female,18,Cosmetics,3,121.98
Female,33,Clothing,4,1200.32
Male,28,Toys,2,71.68
Female,44,Clothing,1,300.08
Female,39,Clothing,4,1200.32
Female,42,Food & Beverage,3,15.69
Female,44,Shoes,5,3000.85
Female,57,Toys,3,107.52
Female,46,Clothing,2,600.16
Female,68,Clothing,4,1200.32
Male,34,Clothing,4,1200.32
Female,45,Toys,1,35.84
Male,38,Toys,4,143.36
Male,63,Toys,2,71.68
Female,28,Clothing,5,1500.4
Male,34,Clothing,2,600.16
Male,55,Shoes,1,600.17
Male,30,Toys,3,107.52
Female,49,Food & Beverage,1,5.23
Male,55,Toys,1,35.84
Male,62,Clothing,4,1200.32
Female,22,Technology,1,1050
Female,63,Souvenir,4,46.92
Female,69,Souvenir,3,35.19
Female,41,Food & Beverage,2,10.46
Female,67,Clothing,2,600.16
Male,67,Souvenir,1,11.73
Female,36,Clothing,4,1200.32
Female,36,Technology,1,1050
Male,50,Food & Beverage,2,10.46
Female,65,Clothing,5,1500.4
Female,67,Books,2,30.3
Male,26,Food & Beverage,3,15.69
Male,57,Cosmetics,1,40.66
Female,48,Clothing,1,300.08
Female,26,Clothing,1,300.08
Female,20,Cosmetics,5,203.3
Female,61,Clothing,3,900.24
Male,48,Cosmetics,3,121.98
Female,69,Technology,3,3150
Female,44,Cosmetics,3,121.98
Female,20,Clothing,2,600.16
Male,62,Clothing,5,1500.4
Male,19,Cosmetics,5,203.3
Female,68,Books,3,45.45
Female,47,Clothing,4,1200.32
Male,36,Shoes,3,1800.51
Female,34,Food & Beverage,3,15.69
Male,29,Toys,4,143.36
Male,33,Toys,1,35.84
Female,42,Clothing,3,900.24
Female,37,Technology,4,4200
Male,45,Cosmetics,4,162.64
Female,32,Clothing,4,1200.32
Male,54,Clothing,4,1200.32
Female,19,Clothing,4,1200.32
Female,19,Clothing,3,900.24
Female,22,Toys,1,35.84
Female,65,Food & Beverage,5,26.15
Female,40,Clothing,3,900.24
Female,44,Cosmetics,1,40.66
Female,59,Cosmetics,2,81.32
Male,21,Cosmetics,2,81.32
Female,60,Food & Beverage,1,5.23
Male,27,Shoes,1,600.17
Female,29,Cosmetics,2,81.32
Female,68,Cosmetics,4,162.64
Female,54,Cosmetics,3,121.98
Female,39,Food & Beverage,4,20.92
Male,62,Souvenir,4,46.92
Female,50,Souvenir,1,11.73
Male,47,Clothing,2,600.16
Male,32,Souvenir,5,58.65
Female,56,Books,2,30.3
Female,30,Technology,3,3150
Female,19,Clothing,3,900.24
Female,40,Clothing,4,1200.32
Male,63,Clothing,4,1200.32
Female,26,Food & Beverage,2,10.46
Female,51,Books,4,60.6
Male,67,Clothing,2,600.16
Male,28,Clothing,2,600.16
Male,21,Clothing,2,600.16
Female,32,Clothing,2,600.16
Female,38,Clothing,1,300.08
Female,47,Food & Beverage,5,26.15
Male,45,Shoes,4,2400.68
Male,66,Food & Beverage,1,5.23
Female,31,Shoes,2,1200.34
Female,44,Cosmetics,1,40.66
Female,59,Technology,1,1050
Female,67,Food & Beverage,3,15.69
Female,50,Clothing,5,1500.4
Female,67,Food & Beverage,2,10.46
Female,62,Food & Beverage,4,20.92
Female,66,Souvenir,3,35.19
Male,18,Clothing,3,900.24
Female,58,Technology,3,3150
Female,61,Cosmetics,4,162.64
Female,27,Clothing,1,300.08
Female,25,Technology,3,3150
Female,30,Cosmetics,2,81.32
Female,64,Books,4,60.6
Male,61,Shoes,4,2400.68
Male,68,Books,3,45.45
Male,56,Clothing,5,1500.4
Male,31,Technology,3,3150
Male,35,Clothing,4,1200.32
Female,44,Cosmetics,5,203.3
Female,64,Shoes,3,1800.51
Female,20,Clothing,1,300.08
Male,30,Food & Beverage,4,20.92
Male,63,Food & Beverage,5,26.15
Male,25,Cosmetics,2,81.32
Male,33,Clothing,1,300.08
Male,24,Shoes,5,3000.85
Female,45,Clothing,3,900.24
Female,68,Books,3,45.45
Male,59,Shoes,2,1200.34
Female,37,Cosmetics,3,121.98
Female,24,Technology,3,3150
Female,50,Toys,1,35.84
Male,45,Clothing,4,1200.32
Male,45,Toys,2,71.68
Male,49,Clothing,5,1500.4
Male,43,Cosmetics,1,40.66
Female,43,Clothing,5,1500.4
Male,27,Shoes,1,600.17
Female,41,Cosmetics,5,203.3
Female,37,Clothing,4,1200.32
Male,31,Cosmetics,5,203.3
Male,55,Cosmetics,3,121.98
Female,37,Food & Beverage,2,10.46
Female,50,Cosmetics,2,81.32
Male,42,Clothing,3,900.24
Male,65,Food & Beverage,2,10.46
Male,39,Cosmetics,4,162.64
Male,27,Clothing,2,600.16
Male,48,Food & Beverage,2,10.46
Male,59,Souvenir,5,58.65
Male,31,Cosmetics,3,121.98
Female,28,Food & Beverage,5,26.15
Female,23,Food & Beverage,2,10.46
Female,68,Technology,5,5250
Female,25,Cosmetics,3,121.98
Male,64,Clothing,3,900.24
Male,56,Clothing,4,1200.32
Male,44,Clothing,3,900.24
Female,47,Cosmetics,1,40.66
Female,26,Toys,3,107.52
Male,65,Clothing,3,900.24
Female,48,Toys,2,71.68
Female,35,Clothing,4,1200.32
Male,26,Cosmetics,5,203.3
Female,42,Clothing,3,900.24
Male,54,Technology,4,4200
Female,39,Clothing,5,1500.4
Male,26,Shoes,4,2400.68
Female,64,Cosmetics,1,40.66
Female,30,Cosmetics,2,81.32
Female,31,Technology,1,1050
Female,49,Clothing,5,1500.4
Female,33,Shoes,1,600.17
Female,23,Souvenir,2,23.46
Female,43,Cosmetics,1,40.66
Male,24,Food & Beverage,5,26.15
Male,36,Toys,3,107.52
Male,51,Clothing,2,600.16
Female,61,Clothing,5,1500.4
Female,55,Food & Beverage,1,5.23
Female,51,Clothing,1,300.08
Male,56,Clothing,4,1200.32
Male,44,Souvenir,5,58.65
Male,31,Toys,3,107.52
Female,55,Food & Beverage,5,26.15
Female,41,Cosmetics,2,81.32
Male,52,Clothing,2,600.16
Female,25,Technology,1,1050
Male,55,Clothing,5,1500.4
Female,54,Shoes,1,600.17
Female,60,Books,3,45.45
Female,61,Cosmetics,1,40.66
Female,32,Clothing,4,1200.32
Male,40,Clothing,1,300.08
Female,57,Toys,5,179.2
Female,34,Clothing,1,300.08
Male,39,Clothing,5,1500.4
Male,48,Clothing,2,600.16
Male,32,Cosmetics,4,162.64
Female,21,Food & Beverage,4,20.92
Female,47,Clothing,4,1200.32
Female,19,Clothing,3,900.24
Female,27,Clothing,1,300.08
Male,38,Clothing,1,300.08
Female,34,Food & Beverage,4,20.92
Female,24,Souvenir,3,35.19
Female,31,Books,2,30.3
Female,66,Clothing,2,600.16
Female,20,Clothing,1,300.08
Female,59,Clothing,5,1500.4
Female,19,Food & Beverage,4,20.92
Male,43,Souvenir,2,23.46
Female,35,Shoes,3,1800.51
Male,46,Souvenir,2,23.46
Female,58,Shoes,1,600.17
Male,54,Food & Beverage,5,26.15
Female,24,Technology,1,1050
Female,32,Technology,4,4200
Female,37,Toys,4,143.36
Female,44,Shoes,2,1200.34
Male,24,Clothing,2,600.16
Male,67,Souvenir,5,58.65
Male,48,Clothing,4,1200.32
